evid,time_delay,corr_coef,angle_2d,Pp_2d,Ps_3d,Inclination_3d,angle_3d,Pp_3d
123261,0.095,-0.98,266.8,0.951001707573,0.947922719697,-18.3401208015,266.7,0.787299579831
123274,0.1,0.92,209.8,0.980090951298,0.860433361924,-34.5499043235,209.9,0.936931399959
123284,0.075,-0.94,274.5,0.934547202799,0.956909278178,29.7783409771,274.4,0.747706095752
123294,0.115,-0.75,258.9,0.996702447087,0.967719536672,-21.9999414915,258.9,0.950488550243
123295,0.085,-0.81,250.1,0.965318964743,0.933561072171,-1.55383423739,250.1,0.866214512735
123319,0.295,-0.8,301.9,0.957776804498,0.953051480755,5.27080219846,301.9,0.797892426496
123325,0.17,-0.69,238.2,0.955197442256,0.971769304947,-25.5856060046,238.2,0.639849690778
123337,0.075,-0.95,234.4,0.964458116854,0.888894244102,21.2561486846,234.2,0.964588396443
123354,0.135,0.6,236.4,0.979710420556,0.976267820962,37.8981481043,236.4,0.498873641275
123373,0.115,0.81,217.0,0.972540168871,0.973374806612,-25.2773186967,216.9,0.932234868586
123386,0.285,-0.91,215.8,0.887358258528,0.944781440372,-30.1494957892,215.8,0.866237701626
123433,0.255,0.74,254.5,0.917598449971,0.914230081222,-23.1630791563,254.2,0.930233740372
123436,0.235,-0.96,277.6,0.917042554882,0.953164543957,9.48828113873,277.7,0.877712973204
123454,0.28,-0.92,266.4,0.911773111197,0.953391432715,-7.12966644877,266.4,0.93942567924
123459,0.255,0.89,319.9,0.954065168719,0.971300316168,-17.7113811177,319.9,0.768519420313
123468,0.095,-0.96,259.3,0.96485744298,0.971448222152,-6.62736603733,259.3,0.364175322784
123472,0.3,-0.61,263.0,0.964282040784,0.901982632988,-4.48903721226,263.1,0.837417225362
123548,0.03,0.81,288.8,0.985071865579,0.879297551912,-7.19414312591,288.8,0.974949492169
123589,0.11,-0.86,323.3,0.89553251087,0.886998557838,-25.1781003719,322.7,0.96926091461
123593,0.06,0.89,266.8,0.92979997441,0.939998472524,4.7369213992,266.8,0.873500263915
123610,0.065,0.78,307.6,0.858954333875,0.850922470339,42.7272138719,309.5,0.938118430836
123617,0.05,0.65,273.6,0.853581296791,0.893937628848,1.01673958738,273.6,0.934267598076
123618,0.145,0.78,244.0,0.855471758957,0.915797611797,-37.503089678,244.4,0.698903311611
123623,0.17,0.97,314.4,0.923667948533,0.964913326775,-58.6560557445,314.6,0.479997439006
123686,0.035,-0.77,262.0,0.932083468941,0.955483879295,-16.1296261661,262.0,0.641948319786
123713,0.075,0.48,251.8,0.961143810368,0.976372040575,-17.715423114,251.8,0.874654406299
123720,0.05,-0.95,231.4,0.951113374183,0.800091455518,-0.571585631844,231.4,0.964551960314
123724,0.085,-0.92,290.5,0.982811767519,0.986186760074,-40.86247996,290.5,0.441991177226
123725,0.075,-0.97,278.7,0.959596721668,0.969020459805,-47.4790138723,278.6,0.666387792385
123730,0.0,0.88,306.6,0.876031450497,0.936479899807,-45.3593636037,307.3,0.982051122128
123732,0.0,0.9,298.2,0.917031295667,0.932699702304,-20.573133484,298.2,0.501506936385
123733,0.205,0.91,288.4,0.974627850407,0.962946580644,18.1130211154,288.4,0.83505673205
123738,0.255,-0.87,264.7,0.925948082067,0.943951797293,-44.4369460617,264.3,0.961121794643
123739,0.03,-0.66,279.5,0.894923518584,0.907880075972,-22.7085056375,279.7,0.647288915949
123742,0.025,0.95,289.5,0.956600997972,0.971680936985,-32.6202903065,289.5,0.703857348742
123745,0.055,-0.75,217.5,0.931977794758,0.881023942028,-3.75060950869,217.5,0.66068158711
123755,0.005,0.94,226.3,0.934090488358,0.946002910586,-7.69795833503,226.3,0.91108822036
123757,0.245,-0.99,285.2,0.934511464859,0.967707944375,-14.3790473397,285.2,0.989632887431
123762,0.03,-0.92,261.6,0.9750956794,0.96646734732,-33.6920279783,261.5,0.722570244466
123763,0.035,-0.92,260.1,0.962356999952,0.968870501839,-34.3519000774,260.1,0.334280246384
123768,0.04,-0.82,238.9,0.896399470877,0.91415552366,28.0776064489,239.4,0.948784740752
123799,0.3,0.75,295.2,0.938384326278,0.960006771661,12.6033698037,295.1,0.98365783007
123804,0.04,0.82,263.2,0.945017738354,0.906068676194,-24.9789934434,263.5,0.933773802467
123806,0.01,0.93,237.9,0.956275587072,0.964272400265,5.60005622086,237.9,0.822734434503
123812,0.1,-0.92,277.1,0.982881514295,0.983085396458,6.02325502737,277.1,0.27243762093
123813,0.045,0.81,286.3,0.896240691197,0.945409323921,-21.1666022653,286.3,0.874533182851
123821,0.04,0.75,333.8,0.90386663324,0.924817568025,-13.6917662492,333.8,0.39150823361
123831,0.25,-0.69,295.0,0.913053879423,0.89441618791,3.39666580649,295.1,0.898424569702
123838,0.26,-0.54,334.4,0.767290560178,0.897032104579,46.0539351636,333.5,0.823428256742
123846,0.15,-0.98,259.2,0.931973517177,0.959143228639,-29.429917729,259.2,0.63476466814
123863,0.3,-0.82,259.3,0.984491795644,0.987066754651,-18.8712013819,259.3,0.768497894184
123904,0.275,-0.79,234.8,0.88743111338,0.844851896656,31.7410718086,233.7,0.936716288302
123908,0.15,0.95,252.8,0.798945531158,0.863330769934,-23.6565647082,252.2,0.760372119357
123913,0.12,-0.94,248.7,0.843547139735,0.832382310242,-4.61414249567,248.5,0.882398385463
123967,0.03,-0.63,229.9,0.922023111302,0.916743345675,-16.1922289497,229.7,0.922793327262
123972,0.24,0.95,259.1,0.972379199501,0.978855976264,-15.5737690332,259.1,0.774038587112
124032,0.12,-0.89,339.2,0.720689491745,0.851226090324,-6.62169716474,339.1,0.930935220049
124041,0.19,-0.46,333.1,0.826250899542,0.910771208253,-9.62379886849,333.1,0.960632720249
124045,0.07,-0.85,191.6,0.956282847555,0.979574216311,54.5232723377,191.6,0.390310218287
124046,0.045,0.8,262.9,0.973872071776,0.918744224896,-13.655057621,262.9,0.977445389527
124047,0.035,0.89,245.3,0.918443272081,0.942870521504,-25.3769515737,245.1,0.91638852926
124048,0.125,0.66,253.6,0.929966386699,0.897440663919,-25.8540555237,254.0,0.926018474709
