evid,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,Unknown,UTCtime
122646,201807110042,122646,32.866,35.574,10.0, 7/11/2018 (192)  0:43:35.670,17,17,,0.7,,(192),2018-07-11T00:43:35.670000Z
122647,201807110057,122647,32.872,35.567,4.0, 7/11/2018 (192)  0:58:37.170,20,20,,0.9,,(192),2018-07-11T00:58:37.170000Z
122648,201807110107,122648,32.88,35.58,5.0, 7/11/2018 (192)  1:09:32.120,20,20,,0.9,,(192),2018-07-11T01:09:32.120000Z
122649,201807110348,122649,32.844,35.585,5.0, 7/11/2018 (192)  3:49:33.970,18,18,,1.1,,(192),2018-07-11T03:49:33.970000Z
122650,201807110427,122650,32.841,35.589,6.0, 7/11/2018 (192)  4:29:10.060,16,16,,1.2,,(192),2018-07-11T04:29:10.060000Z
122651,201807110515,122651,32.841,35.581,6.0, 7/11/2018 (192)  5:16:24.960,25,25,,1.3,,(192),2018-07-11T05:16:24.960000Z
122652,201807110632,122652,32.883,35.561,1.0, 7/11/2018 (192)  6:33:40.480,14,14,,0.8,,(192),2018-07-11T06:33:40.480000Z
122653,201807110750,122653,32.87,35.567,5.0, 7/11/2018 (192)  7:51:38.530,20,20,,2.0,,(192),2018-07-11T07:51:38.530000Z
122654,201807110820,122654,32.832,35.557,2.0, 7/11/2018 (192)  8:21:20.940,10,10,,0.9,,(192),2018-07-11T08:21:20.940000Z
122655,201807110828,122655,32.842,35.574,11.0, 7/11/2018 (192)  8:29:12.500,14,14,,1.4,,(192),2018-07-11T08:29:12.500000Z
122656,201807110856,122656,32.871,35.56,4.0, 7/11/2018 (192)  8:57:15.740,26,26,,1.6,1.5,(192),2018-07-11T08:57:15.740000Z
122657,201807111057,122657,32.841,35.558,1.0, 7/11/2018 (192) 10:59:42.220,22,22,,1.7,1.6,(192),2018-07-11T10:59:42.220000Z
122658,201807111134,122658,32.835,35.576,4.0, 7/11/2018 (192) 11:36:21.700,30,30,,1.9,1.7,(192),2018-07-11T11:36:21.700000Z
122659,201807111421,122659,32.845,35.58,5.0, 7/11/2018 (192) 14:22:40.300,28,28,,1.5,1.6,(192),2018-07-11T14:22:40.300000Z
122660,201807111459,122660,32.84,35.583,6.0, 7/11/2018 (192) 15:00:23.050,18,18,,1.2,,(192),2018-07-11T15:00:23.050000Z
122661,201807111705,122661,32.851,35.569,5.0, 7/11/2018 (192) 17:06:46.300,33,33,,1.4,,(192),2018-07-11T17:06:46.300000Z
122662,201807111913,122662,32.871,35.559,4.0, 7/11/2018 (192) 19:13:57.040,14,14,,0.9,,(192),2018-07-11T19:13:57.040000Z
122663,201807111926,122663,32.85,35.582,10.0, 7/11/2018 (192) 19:27:12.530,26,26,,1.4,,(192),2018-07-11T19:27:12.530000Z
122664,201807111958,122664,32.873,35.56,5.0, 7/11/2018 (192) 19:59:14.360,32,32,,2.0,1.8,(192),2018-07-11T19:59:14.360000Z
122665,201807112000,122665,32.869,35.559,5.0, 7/11/2018 (192) 20:01:04.650,33,33,,2.3,2.2,(192),2018-07-11T20:01:04.650000Z
122666,201807112006,122666,32.849,35.559,1.0, 7/11/2018 (192) 20:07:14.730,10,10,,0.5,,(192),2018-07-11T20:07:14.730000Z
122667,201807112041,122667,32.858,35.573,4.0, 7/11/2018 (192) 20:43:48.180,12,12,,0.7,,(192),2018-07-11T20:43:48.180000Z
122668,201807112128,122668,28.892,34.912,1.0, 7/11/2018 (192) 21:28:53.120,8,8,,1.4,,(192),2018-07-11T21:28:53.120000Z
122669,201807112129,122669,32.864,35.554,3.0, 7/11/2018 (192) 21:30:05.350,14,14,,0.6,,(192),2018-07-11T21:30:05.350000Z
122670,201807112158,122670,32.865,35.559,5.0, 7/11/2018 (192) 21:59:30.790,18,18,,1.1,,(192),2018-07-11T21:59:30.790000Z
122671,201807112209,122671,32.866,35.563,5.0, 7/11/2018 (192) 22:10:03.410,24,24,,1.6,1.5,(192),2018-07-11T22:10:03.410000Z
122672,201807120041,122672,32.837,35.591,2.0, 7/12/2018 (193)  0:42:58.630,19,19,,1.6,,(193),2018-07-12T00:42:58.630000Z
122673,201807120127,122673,32.841,35.573,2.0, 7/12/2018 (193)  1:28:47.060,13,13,,1.2,,(193),2018-07-12T01:28:47.060000Z
122674,201807120140,122674,32.846,35.584,16.0, 7/12/2018 (193)  1:42:34.390,9,9,,1.3,,(193),2018-07-12T01:42:34.390000Z
122675,201807120514,122675,32.831,35.586,4.0, 7/12/2018 (193)  5:16:13.260,23,23,,1.7,1.7,(193),2018-07-12T05:16:13.260000Z
122676,201807120537,122676,32.837,35.583,5.0, 7/12/2018 (193)  5:39:41.800,13,13,,1.8,,(193),2018-07-12T05:39:41.800000Z
122677,201807120659,122677,32.871,35.575,4.0, 7/12/2018 (193)  7:00:35.030,27,27,,2.6,2.7,(193),2018-07-12T07:00:35.030000Z
122678,201807120752,122678,32.839,35.582,3.0, 7/12/2018 (193)  7:53:38.620,22,22,,2.0,,(193),2018-07-12T07:53:38.620000Z
122679,201807120810,122679,32.831,35.583,0.0, 7/12/2018 (193)  8:11:49.430,19,19,,1.7,,(193),2018-07-12T08:11:49.430000Z
122680,201807121101,122680,32.835,35.573,1.0, 7/12/2018 (193) 11:02:53.300,25,25,,2.0,1.7,(193),2018-07-12T11:02:53.300000Z
122681,201807121141,122681,32.843,35.565,3.0, 7/12/2018 (193) 11:43:06.710,31,31,,2.0,1.9,(193),2018-07-12T11:43:06.710000Z
122682,201807121521,122682,30.556,35.303,20.0, 7/12/2018 (193) 15:23:01.370,22,22,,1.9,,(193),2018-07-12T15:23:01.370000Z
122683,201807121535,122683,32.845,35.567,0.0, 7/12/2018 (193) 15:37:22.220,9,9,,1.4,,(193),2018-07-12T15:37:22.220000Z
122684,201807121842,122684,33.88,35.197,13.0, 7/12/2018 (193) 18:44:07.660,13,13,,1.9,,(193),2018-07-12T18:44:07.660000Z
122685,201807121956,122685,32.857,35.579,2.0, 7/12/2018 (193) 19:57:55.140,17,17,,1.5,,(193),2018-07-12T19:57:55.140000Z
122686,201807122147,122686,32.163,35.494,9.0, 7/12/2018 (193) 21:49:19.120,41,41,,1.9,,(193),2018-07-12T21:49:19.120000Z
122687,201807122225,122687,32.862,35.587,1.0, 7/12/2018 (193) 22:27:38.990,29,29,,1.7,1.5,(193),2018-07-12T22:27:38.990000Z
122688,201807122257,122688,32.827,35.556,1.0, 7/12/2018 (193) 22:59:06.150,11,11,,1.1,,(193),2018-07-12T22:59:06.150000Z
122689,201807122258,122689,32.836,35.59,0.0, 7/12/2018 (193) 23:00:26.140,8,8,,0.9,,(193),2018-07-12T23:00:26.140000Z
122690,201807130010,122690,32.859,35.578,3.0, 7/13/2018 (194)  0:11:43.350,37,37,,2.1,,(194),2018-07-13T00:11:43.350000Z
122691,201807130135,122691,32.857,35.586,1.0, 7/13/2018 (194)  1:37:35.900,9,9,,1.0,,(194),2018-07-13T01:37:35.900000Z
122692,201807130605,122692,32.879,35.593,1.0, 7/13/2018 (194)  6:06:45.030,31,31,,2.2,1.8,(194),2018-07-13T06:06:45.030000Z
122693,201807130650,122693,32.887,35.598,1.0, 7/13/2018 (194)  6:52:07.950,19,19,,1.8,,(194),2018-07-13T06:52:07.950000Z
122694,201807131422,122694,32.865,35.586,4.0, 7/13/2018 (194) 14:24:12.530,19,19,,1.6,,(194),2018-07-13T14:24:12.530000Z
122695,201807131536,122695,32.863,35.565,4.0, 7/13/2018 (194) 15:37:54.630,15,15,,0.7,,(194),2018-07-13T15:37:54.630000Z
122696,201807132024,122696,32.888,35.586,8.0, 7/13/2018 (194) 20:24:54.190,5,5,,1.2,,(194),2018-07-13T20:24:54.190000Z
122697,201807132145,122697,32.842,35.577,3.0, 7/13/2018 (194) 21:46:57.230,21,21,,1.5,,(194),2018-07-13T21:46:57.230000Z
122698,201807132146,122698,32.844,35.577,3.0, 7/13/2018 (194) 21:47:51.280,23,23,,1.7,,(194),2018-07-13T21:47:51.280000Z
122699,201807132157,122699,32.828,35.583,0.0, 7/13/2018 (194) 21:59:01.770,18,18,,1.1,,(194),2018-07-13T21:59:01.770000Z
122700,201807132212,122700,32.843,35.585,0.0, 7/13/2018 (194) 22:14:15.720,15,15,,1.2,1.2,(194),2018-07-13T22:14:15.720000Z
122701,201807140045,122701,33.348,35.317,17.0, 7/14/2018 (195)  0:46:48.430,9,9,,1.4,,(195),2018-07-14T00:46:48.430000Z
122702,201807140124,122702,32.858,35.582,0.0, 7/14/2018 (195)  1:26:05.950,16,16,,1.8,1.7,(195),2018-07-14T01:26:05.950000Z
122703,201807140138,122703,32.841,35.592,0.0, 7/14/2018 (195)  1:40:24.130,23,23,,2.0,2.0,(195),2018-07-14T01:40:24.130000Z
122704,201807140152,122704,32.833,35.578,0.0, 7/14/2018 (195)  1:54:07.730,18,18,,1.7,1.6,(195),2018-07-14T01:54:07.730000Z
122705,201807140609,122705,32.853,35.567,0.0, 7/14/2018 (195)  6:11:38.370,17,17,,1.9,1.8,(195),2018-07-14T06:11:38.370000Z
122706,201807140847,122706,32.882,35.572,1.0, 7/14/2018 (195)  8:48:54.060,29,29,,1.7,,(195),2018-07-14T08:48:54.060000Z
122707,201807140852,122707,33.106,35.595,1.0, 7/14/2018 (195)  8:53:29.510,5,5,,1.0,,(195),2018-07-14T08:53:29.510000Z
122708,201807140900,122708,32.84,35.574,0.0, 7/14/2018 (195)  9:02:50.110,10,10,,1.1,,(195),2018-07-14T09:02:50.110000Z
122709,201807141124,122709,32.855,35.569,0.0, 7/14/2018 (195) 11:26:25.060,11,11,,1.3,,(195),2018-07-14T11:26:25.060000Z
122710,201807141420,122710,33.645,35.671,2.0, 7/14/2018 (195) 14:21:38.960,13,13,,1.8,,(195),2018-07-14T14:21:38.960000Z
122711,201807141534,122711,32.824,35.575,0.0, 7/14/2018 (195) 15:36:23.410,15,15,,1.5,,(195),2018-07-14T15:36:23.410000Z
122712,201807141710,122712,32.828,35.588,0.0, 7/14/2018 (195) 17:11:46.580,19,19,,2.1,2.0,(195),2018-07-14T17:11:46.580000Z
122713,201807142052,122713,33.1,35.504,0.0, 7/14/2018 (195) 20:54:23.270,9,9,,1.3,,(195),2018-07-14T20:54:23.270000Z
122714,201807142236,122714,32.832,35.576,0.0, 7/14/2018 (195) 22:37:53.110,13,13,,1.3,,(195),2018-07-14T22:37:53.110000Z
122715,201807150308,122715,32.826,35.586,0.0, 7/15/2018 (196)  3:09:28.880,11,11,,1.4,,(196),2018-07-15T03:09:28.880000Z
122716,201807150340,122716,34.739,33.166,31.0, 7/15/2018 (196)  3:41:23.710,20,20,,2.2,,(196),2018-07-15T03:41:23.710000Z
122717,201807151020,122717,32.86,35.557,1.0, 7/15/2018 (196) 10:22:05.650,16,16,,1.8,,(196),2018-07-15T10:22:05.650000Z
122718,201807151029,122718,32.871,35.591,0.0, 7/15/2018 (196) 10:30:55.510,10,10,,1.4,,(196),2018-07-15T10:30:55.510000Z
122719,201807151056,122719,32.841,35.601,5.0, 7/15/2018 (196) 10:58:54.710,5,5,,1.3,,(196),2018-07-15T10:58:54.710000Z
122720,201807151401,122720,32.837,35.6,4.0, 7/15/2018 (196) 14:03:33.180,26,26,,2.0,,(196),2018-07-15T14:03:33.180000Z
122721,201807151414,122721,32.844,35.582,5.0, 7/15/2018 (196) 14:16:29.370,8,8,,1.5,,(196),2018-07-15T14:16:29.370000Z
122722,201807151554,122722,32.84,35.581,4.0, 7/15/2018 (196) 15:55:33.100,28,28,,1.8,,(196),2018-07-15T15:55:33.100000Z
122723,201807151757,122723,32.833,35.586,0.0, 7/15/2018 (196) 17:58:31.540,23,23,,2.6,2.6,(196),2018-07-15T17:58:31.540000Z
122724,201807151838,122724,32.848,35.576,3.0, 7/15/2018 (196) 18:39:29.270,20,20,,1.5,,(196),2018-07-15T18:39:29.270000Z
122725,201807151859,122725,32.833,35.566,25.0, 7/15/2018 (196) 19:01:27.120,8,8,,1.6,,(196),2018-07-15T19:01:27.120000Z
122726,201807151948,122726,33.045,36.038,0.0, 7/15/2018 (196) 19:49:30.150,8,8,,1.1,,(196),2018-07-15T19:49:30.150000Z
122727,201807152020,122727,32.865,35.559,0.0, 7/15/2018 (196) 20:21:55.640,18,18,,1.5,,(196),2018-07-15T20:21:55.640000Z
122728,201807160107,122728,32.808,35.583,24.0, 7/16/2018 (197)  1:08:48.250,9,9,,1.0,,(197),2018-07-16T01:08:48.250000Z
122729,201807160239,122729,32.828,35.578,0.0, 7/16/2018 (197)  2:41:26.410,20,20,,1.6,1.6,(197),2018-07-16T02:41:26.410000Z
122730,201807160628,122730,32.849,35.556,0.0, 7/16/2018 (197)  6:30:35.810,7,7,,1.2,,(197),2018-07-16T06:30:35.810000Z
122731,201807161246,122731,30.17,35.172,13.0, 7/16/2018 (197) 12:47:11.040,8,8,,0.9,,(197),2018-07-16T12:47:11.040000Z
122732,201807161312,122732,33.522,35.739,1.0, 7/16/2018 (197) 13:14:29.480,6,6,,1.5,,(197),2018-07-16T13:14:29.480000Z
122733,201807161313,122733,33.508,35.696,1.0, 7/16/2018 (197) 13:15:37.310,6,6,,1.4,,(197),2018-07-16T13:15:37.310000Z
122734,201807161458,122734,27.662,33.663,6.0, 7/16/2018 (197) 14:58:30.900,15,15,,3.0,3.0,(197),2018-07-16T14:58:30.900000Z
122735,201807161527,122735,32.858,35.587,0.0, 7/16/2018 (197) 15:29:14.840,9,9,,1.0,,(197),2018-07-16T15:29:14.840000Z
122736,201807161839,122736,32.833,35.59,9.0, 7/16/2018 (197) 18:40:55.460,7,7,,0.7,,(197),2018-07-16T18:40:55.460000Z
122737,201807162032,122737,32.836,35.569,0.0, 7/16/2018 (197) 20:33:17.580,24,24,,2.0,2.2,(197),2018-07-16T20:33:17.580000Z
122738,201807162145,122738,32.856,35.564,2.0, 7/16/2018 (197) 21:47:46.950,7,7,,0.8,,(197),2018-07-16T21:47:46.950000Z
122739,201807162146,122739,32.865,35.568,0.0, 7/16/2018 (197) 21:48:17.310,11,11,,0.9,,(197),2018-07-16T21:48:17.310000Z
122740,201807170022,122740,32.849,35.594,23.0, 7/17/2018 (198)  0:24:32.850,9,9,,1.1,,(198),2018-07-17T00:24:32.850000Z
122741,201807170206,122741,32.897,35.555,5.0, 7/17/2018 (198)  2:07:45.380,13,13,,1.3,,(198),2018-07-17T02:07:45.380000Z
122742,201807170349,122742,32.221,35.769,5.0, 7/17/2018 (198)  3:50:56.720,4,4,,1.4,,(198),2018-07-17T03:50:56.720000Z
122743,201807170820,122743,32.874,35.559,3.0, 7/17/2018 (198)  8:21:56.980,15,15,,0.9,,(198),2018-07-17T08:21:56.980000Z
122744,201807170825,122744,32.72,34.372,13.0, 7/17/2018 (198)  8:27:27.420,7,7,,1.6,,(198),2018-07-17T08:27:27.420000Z
122745,201807171258,122745,32.861,35.553,0.0, 7/17/2018 (198) 13:00:01.030,9,9,,1.2,,(198),2018-07-17T13:00:01.030000Z
122746,201807171738,122746,32.835,35.574,0.0, 7/17/2018 (198) 17:39:14.490,24,24,,1.9,1.9,(198),2018-07-17T17:39:14.490000Z
122747,201807171759,122747,32.835,35.574,0.0, 7/17/2018 (198) 18:01:36.580,16,16,,1.4,1.6,(198),2018-07-17T18:01:36.580000Z
122748,201807181150,122748,30.252,34.711,15.0, 7/18/2018 (199) 11:51:59.400,20,20,,1.4,,(199),2018-07-18T11:51:59.400000Z
122749,201807181522,122749,32.865,35.574,1.0, 7/18/2018 (199) 15:24:09.150,23,23,,2.1,2.1,(199),2018-07-18T15:24:09.150000Z
122750,201807182047,122750,32.833,35.569,4.0, 7/18/2018 (199) 20:49:30.030,30,30,,1.4,,(199),2018-07-18T20:49:30.030000Z
122751,201807182122,122751,32.866,35.57,0.0, 7/18/2018 (199) 21:24:29.750,17,17,,1.8,1.6,(199),2018-07-18T21:24:29.750000Z
122752,201807182123,122752,32.863,35.588,5.0, 7/18/2018 (199) 21:24:54.380,20,20,,1.7,1.6,(199),2018-07-18T21:24:54.380000Z
122753,201807182349,122753,32.851,35.567,5.0, 7/18/2018 (199) 23:51:14.750,9,9,,1.1,,(199),2018-07-18T23:51:14.750000Z
122754,201807190126,122754,32.845,35.592,3.0, 7/19/2018 (200)  1:28:00.090,21,21,,1.5,,(200),2018-07-19T01:28:00.090000Z
122755,201807190337,122755,32.871,35.564,0.0, 7/19/2018 (200)  3:39:34.200,7,7,,1.2,,(200),2018-07-19T03:39:34.200000Z
122756,201807190536,122756,29.512,34.999,18.0, 7/19/2018 (200)  5:38:03.270,10,10,,1.4,,(200),2018-07-19T05:38:03.270000Z
122757,201807190746,122757,32.826,35.604,1.0, 7/19/2018 (200)  7:47:55.070,13,13,,1.5,,(200),2018-07-19T07:47:55.070000Z
122758,201807200108,122758,32.847,35.575,0.0, 7/20/2018 (201)  1:10:32.640,11,11,,1.3,,(201),2018-07-20T01:10:32.640000Z
122759,201807200518,122759,29.232,34.696,1.0, 7/20/2018 (201)  5:20:27.250,12,12,,1.8,,(201),2018-07-20T05:20:27.250000Z
122760,201807201306,122760,32.841,35.584,2.0, 7/20/2018 (201) 13:07:39.870,7,7,,1.0,,(201),2018-07-20T13:07:39.870000Z
122761,201807201523,122761,32.818,35.578,0.0, 7/20/2018 (201) 15:25:09.570,7,7,,0.8,,(201),2018-07-20T15:25:09.570000Z
122762,201807201656,122762,32.83,35.58,1.0, 7/20/2018 (201) 16:58:21.450,16,16,,1.4,,(201),2018-07-20T16:58:21.450000Z
122763,201807201659,122763,32.833,35.588,0.0, 7/20/2018 (201) 17:01:17.920,6,6,,0.9,,(201),2018-07-20T17:01:17.920000Z
122764,201807201851,122764,32.828,35.568,1.0, 7/20/2018 (201) 18:52:55.740,14,14,,1.4,,(201),2018-07-20T18:52:55.740000Z
122765,201807210055,122765,33.002,35.552,0.0, 7/21/2018 (202)  0:57:11.140,5,5,,0.6,,(202),2018-07-21T00:57:11.140000Z
122766,201807210056,122766,32.852,35.577,1.0, 7/21/2018 (202)  0:57:43.920,15,15,,1.2,,(202),2018-07-21T00:57:43.920000Z
122767,201807210156,122767,32.839,35.579,4.0, 7/21/2018 (202)  1:58:34.160,17,17,,1.6,,(202),2018-07-21T01:58:34.160000Z
122768,201807210202,122768,32.865,35.571,0.0, 7/21/2018 (202)  2:04:12.440,13,13,,0.9,,(202),2018-07-21T02:04:12.440000Z
122769,201807210208,122769,33.315,35.406,3.0, 7/21/2018 (202)  2:08:52.710,17,17,,1.5,,(202),2018-07-21T02:08:52.710000Z
122770,201807210500,122770,32.837,35.58,0.0, 7/21/2018 (202)  5:02:36.790,11,11,,1.2,,(202),2018-07-21T05:02:36.790000Z
122771,201807210743,122771,32.833,35.579,0.0, 7/21/2018 (202)  7:46:08.330,11,11,,1.1,,(202),2018-07-21T07:46:08.330000Z
122772,201807210848,122772,33.324,35.356,8.0, 7/21/2018 (202)  8:49:54.400,9,9,,1.4,,(202),2018-07-21T08:49:54.400000Z
122773,201807211417,122773,32.905,35.554,0.0, 7/21/2018 (202) 14:18:49.770,15,15,,1.6,,(202),2018-07-21T14:18:49.770000Z
122774,201807211657,122774,33.746,32.273,40.0, 7/21/2018 (202) 16:57:49.640,15,15,,2.3,,(202),2018-07-21T16:57:49.640000Z
122775,201807220017,122775,32.886,35.553,1.0, 7/22/2018 (203)  0:19:32.700,16,16,,0.8,,(203),2018-07-22T00:19:32.700000Z
122776,201807220035,122776,33.069,35.622,15.0, 7/22/2018 (203)  0:36:58.280,9,9,,0.7,,(203),2018-07-22T00:36:58.280000Z
122777,201807220200,122777,32.837,35.576,3.0, 7/22/2018 (203)  2:02:22.560,8,8,,1.0,,(203),2018-07-22T02:02:22.560000Z
122778,201807220640,122778,32.849,35.572,6.0, 7/22/2018 (203)  6:41:26.130,55,55,,3.4,3.6,(203),2018-07-22T06:41:26.130000Z
122779,201807220714,122779,32.829,35.569,0.0, 7/22/2018 (203)  7:15:43.110,9,9,,1.1,,(203),2018-07-22T07:15:43.110000Z
122780,201807220719,122780,32.837,35.552,0.0, 7/22/2018 (203)  7:21:06.650,13,13,,1.7,,(203),2018-07-22T07:21:06.650000Z
122781,201807220807,122781,32.873,35.556,0.0, 7/22/2018 (203)  8:08:25.830,9,9,,1.5,,(203),2018-07-22T08:08:25.830000Z
122782,201807221531,122782,32.864,35.585,0.0, 7/22/2018 (203) 15:33:29.090,11,11,,1.2,,(203),2018-07-22T15:33:29.090000Z
122783,201807221933,122783,32.852,35.584,5.0, 7/22/2018 (203) 19:34:30.420,25,25,,1.6,,(203),2018-07-22T19:34:30.420000Z
122784,201807222221,122784,32.851,35.575,0.0, 7/22/2018 (203) 22:22:42.920,18,18,,1.6,,(203),2018-07-22T22:22:42.920000Z
122785,201807222246,122785,32.843,35.576,3.0, 7/22/2018 (203) 22:48:17.700,11,11,,1.2,,(203),2018-07-22T22:48:17.700000Z
122786,201807230316,122786,32.846,35.572,3.0, 7/23/2018 (204)  3:18:08.520,17,17,,1.8,1.7,(204),2018-07-23T03:18:08.520000Z
122787,201807230350,122787,35.103,34.036,9.0, 7/23/2018 (204)  3:51:53.780,12,12,,2.2,,(204),2018-07-23T03:51:53.780000Z
122788,201807240812,122788,32.825,35.596,0.0, 7/24/2018 (205)  8:13:10.960,17,17,,1.7,,(205),2018-07-24T08:13:10.960000Z
122789,201807241157,122789,32.84,35.577,0.0, 7/24/2018 (205) 11:58:21.100,13,13,,1.6,,(205),2018-07-24T11:58:21.100000Z
122790,201807241820,122790,30.564,35.278,8.0, 7/24/2018 (205) 18:22:14.240,6,6,,0.7,,(205),2018-07-24T18:22:14.240000Z
122791,201807241835,122791,32.834,35.591,4.0, 7/24/2018 (205) 18:36:20.270,10,10,,1.0,,(205),2018-07-24T18:36:20.270000Z
122792,201807241852,122792,30.544,35.172,6.0, 7/24/2018 (205) 18:53:36.040,17,17,,1.8,,(205),2018-07-24T18:53:36.040000Z
122793,201807242138,122793,32.848,35.586,0.0, 7/24/2018 (205) 21:39:09.610,7,7,,0.7,,(205),2018-07-24T21:39:09.610000Z
122794,201807242344,122794,32.874,35.567,1.0, 7/24/2018 (205) 23:45:12.900,14,14,,0.7,,(205),2018-07-24T23:45:12.900000Z
122795,201807250454,122795,33.146,35.579,16.0, 7/25/2018 (206)  4:56:04.220,9,9,,1.6,,(206),2018-07-25T04:56:04.220000Z
122796,201807250704,122796,31.046,35.433,1.0, 7/25/2018 (206)  7:07:30.760,10,10,,1.6,,(206),2018-07-25T07:07:30.760000Z
122797,201807250735,122797,29.514,34.067,9.0, 7/25/2018 (206)  7:36:29.940,14,14,,2.3,2.3,(206),2018-07-25T07:36:29.940000Z
122798,201807251007,122798,32.841,35.58,1.0, 7/25/2018 (206) 10:08:17.500,15,15,,1.8,1.6,(206),2018-07-25T10:08:17.500000Z
122799,201807251050,122799,32.861,35.568,4.0, 7/25/2018 (206) 10:52:05.260,21,21,,2.1,1.9,(206),2018-07-25T10:52:05.260000Z
122800,201807251052,122800,32.854,35.573,0.0, 7/25/2018 (206) 10:54:19.610,13,13,,1.3,,(206),2018-07-25T10:54:19.610000Z
122801,201807251340,122801,32.835,35.587,1.0, 7/25/2018 (206) 13:42:39.810,21,21,,1.7,,(206),2018-07-25T13:42:39.810000Z
122802,201807260040,122802,32.816,35.564,1.0, 7/26/2018 (207)  0:41:40.660,30,30,,1.6,,(207),2018-07-26T00:41:40.660000Z
122803,201807260138,122803,32.828,35.585,6.0, 7/26/2018 (207)  1:39:04.070,18,18,,1.1,,(207),2018-07-26T01:39:04.070000Z
122804,201807260139,122804,32.84,35.588,11.0, 7/26/2018 (207)  1:39:47.040,22,22,,1.3,,(207),2018-07-26T01:39:47.040000Z
122805,201807260318,122805,33.043,35.748,3.0, 7/26/2018 (207)  3:19:12.340,12,12,,1.2,,(207),2018-07-26T03:19:12.340000Z
122806,201807260322,122806,32.801,35.617,8.0, 7/26/2018 (207)  3:23:14.420,12,12,,0.7,,(207),2018-07-26T03:23:14.420000Z
122807,201807260323,122807,32.897,35.552,0.0, 7/26/2018 (207)  3:24:20.170,6,6,,0.5,,(207),2018-07-26T03:24:20.170000Z
122808,201807261716,122808,32.823,35.585,6.0, 7/26/2018 (207) 17:17:10.550,22,22,,1.4,,(207),2018-07-26T17:17:10.550000Z
122809,201807261751,122809,32.824,35.585,5.0, 7/26/2018 (207) 17:52:28.690,32,32,,1.9,1.7,(207),2018-07-26T17:52:28.690000Z
122810,201807261829,122810,32.867,35.573,2.0, 7/26/2018 (207) 18:30:50.590,18,18,,1.0,,(207),2018-07-26T18:30:50.590000Z
122811,201807262158,122811,32.843,35.575,5.0, 7/26/2018 (207) 21:59:21.080,20,20,,1.1,,(207),2018-07-26T21:59:21.080000Z
122812,201807270850,122812,32.874,35.57,3.0, 7/27/2018 (208)  8:51:18.320,46,46,,3.5,3.7,(208),2018-07-27T08:51:18.320000Z
122813,201807271003,122813,32.875,35.568,5.0, 7/27/2018 (208) 10:05:02.720,15,15,,1.8,,(208),2018-07-27T10:05:02.720000Z
122814,201807271004,122814,32.87,35.563,0.0, 7/27/2018 (208) 10:07:03.380,13,13,,1.4,,(208),2018-07-27T10:07:03.380000Z
122815,201807271010,122815,32.862,35.571,0.0, 7/27/2018 (208) 10:12:04.840,23,23,,2.4,,(208),2018-07-27T10:12:04.840000Z
122816,201807271034,122816,32.846,35.563,0.0, 7/27/2018 (208) 10:35:51.180,9,9,,1.2,,(208),2018-07-27T10:35:51.180000Z
122817,201807271155,122817,32.873,35.564,1.0, 7/27/2018 (208) 11:56:37.100,24,24,,2.5,2.2,(208),2018-07-27T11:56:37.100000Z
122818,201807271257,122818,32.869,35.571,0.0, 7/27/2018 (208) 12:58:33.460,21,21,,1.7,,(208),2018-07-27T12:58:33.460000Z
122819,201807271336,122819,32.864,35.568,0.0, 7/27/2018 (208) 13:38:04.310,17,17,,1.5,,(208),2018-07-27T13:38:04.310000Z
122820,201807271604,122820,32.86,35.571,0.0, 7/27/2018 (208) 16:05:33.550,19,19,,1.7,,(208),2018-07-27T16:05:33.550000Z
122821,201807272212,122821,32.86,35.567,1.0, 7/27/2018 (208) 22:13:58.920,12,12,,1.1,,(208),2018-07-27T22:13:58.920000Z
122822,201807280001,122822,32.876,35.564,5.0, 7/28/2018 (209)  0:02:34.170,22,22,,1.3,,(209),2018-07-28T00:02:34.170000Z
122823,201807280013,122823,32.879,35.567,4.0, 7/28/2018 (209)  0:14:40.920,24,24,,1.3,,(209),2018-07-28T00:14:40.920000Z
122824,201807280151,122824,32.87,35.563,5.0, 7/28/2018 (209)  1:53:39.590,23,23,,1.1,,(209),2018-07-28T01:53:39.590000Z
122825,201807280323,122825,32.879,35.559,3.0, 7/28/2018 (209)  3:24:00.930,30,30,,1.8,,(209),2018-07-28T03:24:00.930000Z
122826,201807280324,122826,32.874,35.562,4.0, 7/28/2018 (209)  3:25:00.390,24,24,,1.6,,(209),2018-07-28T03:25:00.390000Z
122827,201807280347,122827,32.876,35.565,5.0, 7/28/2018 (209)  3:48:11.500,18,18,,1.2,,(209),2018-07-28T03:48:11.500000Z
122828,201807280519,122828,34.478,33.829,31.0, 7/28/2018 (209)  5:19:59.440,31,31,,2.2,,(209),2018-07-28T05:19:59.440000Z
122829,201807281017,122829,32.658,35.139,17.0, 7/28/2018 (209) 10:18:54.820,17,17,,1.2,,(209),2018-07-28T10:18:54.820000Z
122830,201807281111,122830,32.88,35.562,3.0, 7/28/2018 (209) 11:12:16.210,26,26,,1.6,,(209),2018-07-28T11:12:16.210000Z
122831,201807281122,122831,32.877,35.583,5.0, 7/28/2018 (209) 11:23:48.340,23,23,,1.5,,(209),2018-07-28T11:23:48.340000Z
