evid,evname,prefor,lat,lon,depth,time,nass,ndef,mb,ms,ml,emodelx,emodely,emodelz,Unknown,UTCtime,orid,etype,dtype,msid,mlid,algorithm,auth,lddate
123723,201908072106.0,22408.0,32.8406,35.2211,13.2786, 8/07/2019 (219) 21:08:08.420,30,30,,2.3,2.2,0.0840761,0.0727957,0.0928588,(219),2019-08-07T21:08:08.420000Z,,,,,,,,
123724,201908090223.0,22409.0,33.3419,35.4397,6.7592, 8/09/2019 (221)  2:24:29.160,67,67,,2.8,,0.092063,0.0696045,0.188387,(221),2019-08-09T02:24:29.160000Z,,,,,,,,
123725,201908090237.0,22410.0,33.3313,35.4448,6.8798, 8/09/2019 (221)  2:38:50.070,36,36,,1.9,,0.145939,0.0874153,0.107205,(221),2019-08-09T02:38:50.070000Z,,,,,,,,
123726,201908090639.0,22411.0,33.0687,35.5573,12.8216, 8/09/2019 (221)  6:42:26.820,9,9,,1.3,,0.0833167,0.0906411,0.0852809,(221),2019-08-09T06:42:26.820000Z,,,,,,,,
123727,201908092126.0,22412.0,31.3429,35.3672,14.678, 8/09/2019 (221) 21:28:08.450,42,42,,2.0,,0.0776352,0.0650538,0.205956,(221),2019-08-09T21:28:08.450000Z,,,,,,,,
123728,201908110657.0,22413.0,32.5715,35.5982,21.7196, 8/11/2019 (223)  6:59:25.720,24,24,,1.4,,0.227052,0.222908,0.23257,(223),2019-08-11T06:59:25.720000Z,,,,,,,,
123729,201908111527.0,22414.0,32.9639,35.2597,16.6157, 8/11/2019 (223) 15:29:10.600,7,7,,0.8,,0.195195,0.198168,0.211778,(223),2019-08-11T15:29:10.600000Z,,,,,,,,
123730,201908122128.0,22415.0,33.3302,35.4402,7.2253, 8/12/2019 (224) 21:29:49.980,38,38,,2.1,,0.148605,0.149823,0.180914,(224),2019-08-12T21:29:49.980000Z,,,,,,,,
123731,201908122133.0,22416.0,33.3274,35.4549,0.3456, 8/12/2019 (224) 21:36:34.940,13,13,,1.4,,0.104719,0.121847,0.150062,(224),2019-08-12T21:36:34.940000Z,,,,,,,,
123732,201908130008.0,22417.0,33.3328,35.442,8.3601, 8/13/2019 (225)  0:10:17.580,30,30,,1.7,,0.154015,0.153814,0.185161,(225),2019-08-13T00:10:17.580000Z,,,,,,,,
123733,201908151717.0,22418.0,32.9002,34.9746,25.4938, 8/15/2019 (227) 17:18:54.440,32,32,,2.3,1.9,0.24449,0.251848,0.258228,(227),2019-08-15T17:18:54.440000Z,,,,,,,,
123734,201908152033.0,22419.0,33.1759,37.2446,9.0883, 8/15/2019 (227) 20:34:46.910,17,17,,2.1,,1.1204,0.698557,1.20748,(227),2019-08-15T20:34:46.910000Z,,,,,,,,
123735,201908160222.0,22420.0,34.6041,33.2134,42.4344, 8/16/2019 (228)  2:23:11.470,26,26,,2.2,,0.204751,0.800202,0.859614,(228),2019-08-16T02:23:11.470000Z,,,,,,,,
123736,201908212114.0,22421.0,33.3979,35.2999,7.2797, 8/21/2019 (233) 21:15:19.530,13,13,,1.2,,0.0705709,0.164617,0.237207,(233),2019-08-21T21:15:19.530000Z,,,,,,,,
123737,201908212343.0,22422.0,32.7769,35.6438,6.0696, 8/21/2019 (233) 23:44:52.440,11,11,,1.3,,0.14632,0.151109,0.197703,(233),2019-08-21T23:44:52.440000Z,,,,,,,,
123738,201908212358.0,22423.0,33.5781,34.9915,13.391, 8/21/2019 (233) 23:58:36.680,21,21,,1.9,,0.228007,0.285833,0.288337,(233),2019-08-21T23:58:36.680000Z,,,,,,,,
123739,201908222210.0,22424.0,33.0507,35.5776,0.4276, 8/22/2019 (234) 22:12:09.890,34,34,,2.0,,0.14882,0.0935827,0.188137,(234),2019-08-22T22:12:09.890000Z,,,,,,,,
123740,201908240528.0,22425.0,32.9736,35.4012,8.8507, 8/24/2019 (236)  5:30:06.300,49,49,,2.0,,0.0600346,0.103543,0.120585,(236),2019-08-24T05:30:06.300000Z,,,,,,,,
123741,201908240814.0,22426.0,32.1338,35.2304,0.2367, 8/24/2019 (236)  8:15:33.760,73,73,,2.7,2.6,0.01035,0.110628,0.20848,(236),2019-08-24T08:15:33.760000Z,,,,,,,,
123742,201908241814.0,22427.0,33.2533,35.3529,12.7123, 8/24/2019 (236) 18:15:56.000,38,38,,1.6,,0.19899,0.0405223,0.221444,(236),2019-08-24T18:15:56.000000Z,,,,,,,,
123743,201908242059.0,22428.0,30.7266,35.2454,0.4156, 8/24/2019 (236) 21:00:46.190,26,26,,2.1,,0.0590895,0.0261526,0.079327,(236),2019-08-24T21:00:46.190000Z,,,,,,,,
123744,201908250548.0,22429.0,33.0031,35.4023,12.4647, 8/25/2019 (237)  5:49:32.030,24,24,,2.0,,0.120359,0.0730263,0.177571,(237),2019-08-25T05:49:32.030000Z,,,,,,,,
123745,201908260912.0,22430.0,33.6791,35.6766,3.6629, 8/26/2019 (238)  9:13:26.660,34,34,,2.4,,0.415691,0.428919,0.271551,(238),2019-08-26T09:13:26.660000Z,,,,,,,,
123746,201908262336.0,22431.0,34.643,32.9786,13.5928, 8/26/2019 (238) 23:36:36.030,12,12,,2.1,,0.256452,0.456597,0.951288,(238),2019-08-26T23:36:36.030000Z,,,,,,,,
123747,201908270205.0,22432.0,34.7401,33.4055,43.3609, 8/27/2019 (239)  2:05:53.630,28,28,,2.4,,0.174456,0.414366,1.9002,(239),2019-08-27T02:05:53.630000Z,,,,,,,,
123748,201908280704.0,22433.0,29.2289,32.1812,50.0, 8/28/2019 (240)  7:04:55.300,10,10,,2.3,,0.378498,1.16573,0.906076,(240),2019-08-28T07:04:55.300000Z,,,,,,,,
123749,201908291419.0,22434.0,34.8252,33.9385,39.9221, 8/29/2019 (241) 14:19:43.770,35,35,,2.6,,0.134695,0.976102,0.785865,(241),2019-08-29T14:19:43.770000Z,,,,,,,,
123750,201908300234.0,22435.0,32.8513,35.5914,1.2221, 8/30/2019 (242)  2:36:16.100,13,13,,0.7,,0.0409793,0.0840494,0.0435727,(242),2019-08-30T02:36:16.100000Z,,,,,,,,
123751,201909011315.0,22436.0,29.9297,34.3646,9.5531, 9/01/2019 (244) 13:16:50.770,15,15,,2.1,,0.369741,0.48888,0.568884,(244),2019-09-01T13:16:50.770000Z,,,,,,,,
123752,201909012202.0,22437.0,32.8491,35.6374,16.621, 9/01/2019 (244) 22:04:02.670,25,25,,1.5,,0.145878,0.153328,0.162604,(244),2019-09-01T22:04:02.670000Z,,,,,,,,
123753,201909022327.0,22438.0,29.0798,34.1508,0.4964, 9/02/2019 (245) 23:28:43.070,16,16,,2.7,,0.895073,0.429602,1.10487,(245),2019-09-02T23:28:43.070000Z,,,,,,,,
123754,201909030132.0,22439.0,29.7563,34.5427,9.269, 9/03/2019 (246)  1:34:10.540,14,14,,1.5,,0.338314,0.369707,0.397197,(246),2019-09-03T01:34:10.540000Z,,,,,,,,
123755,201909030133.0,22440.0,33.3652,35.543,3.924, 9/03/2019 (246)  1:34:54.640,11,11,,1.3,,0.077206,0.0609401,0.0774505,(246),2019-09-03T01:34:54.640000Z,,,,,,,,
123756,201909040343.0,22441.0,31.1561,35.4637,30.0371, 9/04/2019 (247)  3:45:00.760,38,38,,2.7,2.7,0.152384,0.131708,0.149871,(247),2019-09-04T03:45:00.760000Z,,,,,,,,
123757,201909041937.0,22442.0,33.6291,34.9653,17.7888, 9/04/2019 (247) 19:38:14.290,61,61,,2.5,,0.14317,0.249299,0.357183,(247),2019-09-04T19:38:14.290000Z,,,,,,,,
123758,201909060014.0,22443.0,32.5284,34.4652,24.2853, 9/06/2019 (249)  0:15:10.100,36,36,,2.6,2.4,0.207573,0.332541,0.619617,(249),2019-09-06T00:15:10.100000Z,,,,,,,,
123759,201909061755.0,22444.0,33.0898,35.6395,17.5237, 9/06/2019 (249) 17:57:12.060,15,15,,1.1,,0.0868607,0.0970959,0.109836,(249),2019-09-06T17:57:12.060000Z,,,,,,,,
123760,201909070200.0,22445.0,29.2612,34.7715,11.2332, 9/07/2019 (250)  2:01:31.360,27,27,,2.9,3.0,0.365117,0.260585,0.320802,(250),2019-09-07T02:01:31.360000Z,,,,,,,,
123761,201909092258.0,22446.0,30.9524,35.7163,16.8374, 9/09/2019 (252) 22:58:07.780,22,22,,1.8,,0.208654,0.283246,0.295136,(252),2019-09-09T22:58:07.780000Z,,,,,,,,
123762,201909101959.0,22447.0,33.2621,35.5455,12.0972, 9/10/2019 (253) 20:00:43.210,36,36,,1.5,,0.0709427,0.0707514,0.12421,(253),2019-09-10T20:00:43.210000Z,,,,,,,,
123763,201909102005.0,22448.0,33.2738,35.5351,13.0067, 9/10/2019 (253) 20:06:28.330,31,31,,1.5,,0.0573744,0.0568836,0.0617681,(253),2019-09-10T20:06:28.330000Z,,,,,,,,
123764,201909120354.0,22449.0,33.3465,35.7879,6.8587, 9/12/2019 (255)  3:55:31.690,30,30,,1.9,,0.124356,0.187838,0.205261,(255),2019-09-12T03:55:31.690000Z,,,,,,,,
123765,201909130154.0,22450.0,35.293,31.9446,31.6349, 9/13/2019 (256)  1:54:35.060,15,15,,2.3,,0.455454,0.811327,1.27008,(256),2019-09-13T01:54:35.060000Z,,,,,,,,
123766,201909130315.0,22451.0,33.0801,34.5799,7.5423, 9/13/2019 (256)  3:16:42.110,15,15,,1.7,,0.222806,0.252772,0.29854,(256),2019-09-13T03:16:42.110000Z,,,,,,,,
123767,201909132114.0,22452.0,30.9512,35.7755,16.2181, 9/13/2019 (256) 21:16:09.650,43,43,,2.1,,0.158645,0.455772,0.296074,(256),2019-09-13T21:16:09.650000Z,,,,,,,,
123768,201909141625.0,22453.0,33.1145,35.5312,0.2816, 9/14/2019 (257) 16:27:00.850,29,29,,2.1,,0.0766957,0.076785,0.0779292,(257),2019-09-14T16:27:00.850000Z,,,,,,,,
123769,201909142203.0,22454.0,33.2821,34.749,11.7137, 9/14/2019 (257) 22:04:36.040,31,31,,2.1,,0.183526,0.261014,0.265358,(257),2019-09-14T22:04:36.040000Z,,,,,,,,
123770,201909161034.0,22455.0,29.9751,34.3878,13.7012, 9/16/2019 (259) 10:35:31.890,28,28,,3.3,3.6,0.202715,0.485826,0.556127,(259),2019-09-16T10:35:31.890000Z,,,,,,,,
123771,201909171435.0,22456.0,32.4554,35.6281,4.3999, 9/17/2019 (260) 14:37:27.810,10,10,,1.2,,0.0855765,0.229966,0.0532953,(260),2019-09-17T14:37:27.810000Z,,,,,,,,
123772,201909172115.0,22457.0,31.9812,35.2171,1.1131, 9/17/2019 (260) 21:16:29.810,45,45,,2.0,,0.144216,0.0489513,0.200746,(260),2019-09-17T21:16:29.810000Z,,,,,,,,
123773,201909191527.0,22458.0,31.5256,35.4901,23.4709, 9/19/2019 (262) 15:28:24.200,42,42,,1.8,,0.132503,0.0946838,0.0467564,(262),2019-09-19T15:28:24.200000Z,,,,,,,,
123774,201909191812.0,22459.0,32.1205,35.0823,4.0834, 9/19/2019 (262) 18:13:15.970,24,24,,1.6,,0.138835,0.148222,0.181391,(262),2019-09-19T18:13:15.970000Z,,,,,,,,
123775,201909192350.0,22460.0,31.6517,35.4334,14.339, 9/19/2019 (262) 23:51:39.480,20,20,,1.3,,0.0362255,0.149443,0.0366421,(262),2019-09-19T23:51:39.480000Z,,,,,,,,
123776,201909192352.0,22461.0,31.6228,35.5218,16.663, 9/19/2019 (262) 23:53:01.610,10,10,,0.9,,0.182858,0.0502867,0.0615115,(262),2019-09-19T23:53:01.610000Z,,,,,,,,
123777,201909210015.0,22462.0,33.6034,34.8154,21.2832, 9/21/2019 (264)  0:17:30.090,17,17,,1.7,,0.579581,0.713705,0.434175,(264),2019-09-21T00:17:30.090000Z,,,,,,,,
123778,201909210057.0,22463.0,34.3205,34.0428,42.8638, 9/21/2019 (264)  0:57:43.280,14,14,,1.5,,0.321902,0.851126,0.356266,(264),2019-09-21T00:57:43.280000Z,,,,,,,,
123779,201909210058.0,22464.0,33.53,35.0754,11.1126, 9/21/2019 (264)  0:59:22.510,10,10,,1.2,,0.141451,0.141005,0.148493,(264),2019-09-21T00:59:22.510000Z,,,,,,,,
123780,201909211957.0,22465.0,30.2496,34.0214,2.0261, 9/21/2019 (264) 19:59:00.290,14,14,,1.5,,0.625468,0.326046,0.8334,(264),2019-09-21T19:59:00.290000Z,,,,,,,,
123781,201909220355.0,22466.0,29.8243,35.0338,17.6831, 9/22/2019 (265)  3:57:27.410,20,20,,1.8,,0.157597,0.167708,0.191909,(265),2019-09-22T03:57:27.410000Z,,,,,,,,
123782,201909230138.0,22467.0,33.1452,35.5842,18.0629, 9/23/2019 (266)  1:41:12.310,13,13,,1.2,,0.0525581,0.180722,0.23413,(266),2019-09-23T01:41:12.310000Z,,,,,,,,
123783,201909231143.0,22468.0,29.4111,34.8731,8.6177, 9/23/2019 (266) 11:45:14.220,10,10,,1.8,,0.283265,0.393929,0.302811,(266),2019-09-23T11:45:14.220000Z,,,,,,,,
123784,201909231232.0,22469.0,34.3809,32.4901,44.3053, 9/23/2019 (266) 12:32:34.880,26,26,,2.6,,0.36792,0.873885,1.22161,(266),2019-09-23T12:32:34.880000Z,,,,,,,,
123785,201909240047.0,22470.0,32.9994,35.5337,7.7391, 9/24/2019 (267)  0:48:32.770,20,20,,1.1,,0.105967,0.0345021,0.0631021,(267),2019-09-24T00:48:32.770000Z,,,,,,,,
123786,201909240649.0,22471.0,28.8954,34.6553,0.0, 9/24/2019 (267)  6:50:39.870,25,25,,2.5,2.4,0.740905,0.488031,0.548648,(267),2019-09-24T06:50:39.870000Z,,,,,,,,
123787,201909250102.0,22472.0,33.203,35.6884,17.054, 9/25/2019 (268)  1:03:54.050,15,15,,0.8,,0.151427,0.0316202,0.0443156,(268),2019-09-25T01:03:54.050000Z,,,,,,,,
123788,201909260409.0,22473.0,34.6065,33.8243,31.5212, 9/26/2019 (269)  4:09:35.200,20,20,,2.3,,0.326727,0.582238,0.418312,(269),2019-09-26T04:09:35.200000Z,,,,,,,,
123789,201909260603.0,22474.0,35.457,32.4202,40.4187, 9/26/2019 (269)  6:03:57.340,33,33,,3.3,,0.362729,1.1472,1.61135,(269),2019-09-26T06:03:57.340000Z,,,,,,,,
123790,201909281024.0,22475.0,33.3406,35.5929,9.7151, 9/28/2019 (271) 10:26:24.550,6,6,,0.9,,0.171473,0.17763,0.183222,(271),2019-09-28T10:26:24.550000Z,,,,,,,,
123791,201909281521.0,22476.0,31.3359,35.3452,8.944, 9/28/2019 (271) 15:22:49.290,4,4,,0.8,,0.0835292,0.0892257,0.0400998,(271),2019-09-28T15:22:49.290000Z,,,,,,,,
123792,201910010926.0,22477.0,33.4911,35.924,5.1635,10/01/2019 (274)  9:28:10.880,13,13,,1.7,,0.291338,0.362124,0.311329,(274),2019-10-01T09:28:10.880000Z,,,,,,,,
123793,201910011637.0,22478.0,32.8534,35.5787,5.5998,10/01/2019 (274) 16:39:05.060,23,23,,1.4,,0.0603172,0.0125908,0.0827538,(274),2019-10-01T16:39:05.060000Z,,,,,,,,
123794,201910020123.0,22479.0,32.4255,35.2572,14.7668,10/02/2019 (275)  1:24:43.190,28,28,,1.7,,0.193896,0.28352,0.303493,(275),2019-10-02T01:24:43.190000Z,,,,,,,,
123795,201910020614.0,22480.0,32.8324,35.5964,6.6082,10/02/2019 (275)  6:16:57.430,22,22,,1.5,,0.0846656,0.0815825,0.0987838,(275),2019-10-02T06:16:57.430000Z,,,,,,,,
123796,201910021705.0,22481.0,33.6136,35.5369,9.6048,10/02/2019 (275) 17:07:22.180,14,14,,1.5,,0.168595,0.414572,0.178081,(275),2019-10-02T17:07:22.180000Z,,,,,,,,
123797,201910021755.0,22482.0,34.7677,33.6296,3.1764,10/02/2019 (275) 17:55:51.530,14,14,,2.1,,0.191386,0.255522,0.48711,(275),2019-10-02T17:55:51.530000Z,,,,,,,,
123798,201910021852.0,22483.0,32.829,35.5955,6.3618,10/02/2019 (275) 18:53:54.170,21,21,,1.4,,0.0823583,0.0843083,0.0886606,(275),2019-10-02T18:53:54.170000Z,,,,,,,,
123799,201910031917.0,22484.0,33.1112,35.1146,15.8597,10/03/2019 (276) 19:18:43.790,23,23,,2.1,2.1,0.038016,0.067642,0.281936,(276),2019-10-03T19:18:43.790000Z,,,,,,,,
123800,201910040329.0,22485.0,32.8268,35.5965,6.9078,10/04/2019 (277)  3:31:18.400,30,30,,1.6,,0.0871996,0.0888468,0.0928636,(277),2019-10-04T03:31:18.400000Z,,,,,,,,
123801,201910041409.0,22486.0,32.4427,35.4003,13.1064,10/04/2019 (277) 14:10:51.420,38,38,,1.5,,0.154652,0.0703139,0.167066,(277),2019-10-04T14:10:51.420000Z,,,,,,,,
123802,201910042241.0,22487.0,32.0943,35.3207,1.1524,10/04/2019 (277) 22:43:09.690,33,33,,1.5,,0.0870908,0.111681,0.162146,(277),2019-10-04T22:43:09.690000Z,,,,,,,,
123803,201910050846.0,22488.0,32.8444,35.2072,14.0232,10/05/2019 (278)  8:47:55.080,29,29,,1.8,,0.139593,0.166739,0.0925644,(278),2019-10-05T08:47:55.080000Z,,,,,,,,
123804,201910051409.0,22489.0,33.3174,35.5828,2.3967,10/05/2019 (278) 14:10:27.740,18,18,,2.1,2.0,0.0944714,0.139594,0.149005,(278),2019-10-05T14:10:27.740000Z,,,,,,,,
123805,201910060331.0,22490.0,31.6601,35.536,23.3098,10/06/2019 (279)  3:33:20.300,31,31,,2.0,,0.236137,0.234301,0.260254,(279),2019-10-06T03:33:20.300000Z,,,,,,,,
123806,201910060513.0,22491.0,33.0212,35.6116,14.8706,10/06/2019 (279)  5:14:59.680,33,33,,2.2,2.1,0.160341,0.172175,0.186555,(279),2019-10-06T05:14:59.680000Z,,,,,,,,
123807,201910060801.0,22492.0,32.8133,35.5595,4.1118,10/06/2019 (279)  8:01:41.810,14,14,,1.2,,0.0312673,0.0860449,0.0677331,(279),2019-10-06T08:01:41.810000Z,,,,,,,,
123808,201910062116.0,22493.0,32.7204,35.2423,15.3877,10/06/2019 (279) 21:18:25.760,23,23,,1.7,,0.143368,0.183873,0.115534,(279),2019-10-06T21:18:25.760000Z,,,,,,,,
123809,201910070820.0,22494.0,29.1639,32.6194,21.0572,10/07/2019 (280)  8:21:31.150,16,16,,2.7,,1.01809,1.02997,1.03359,(280),2019-10-07T08:21:31.150000Z,,,,,,,,
123810,201910071845.0,22495.0,31.1556,35.4974,9.5362,10/07/2019 (280) 18:46:15.670,60,60,,2.8,2.7,0.141775,0.215482,0.127702,(280),2019-10-07T18:46:15.670000Z,,,,,,,,
123811,201910081455.0,22496.0,34.879,33.9285,2.2869,10/08/2019 (281) 14:55:38.340,45,45,,3.1,,0.224885,0.400446,0.807473,(281),2019-10-08T14:55:38.340000Z,,,,,,,,
123812,201910081814.0,22497.0,33.1942,35.7056,9.0925,10/08/2019 (281) 18:16:10.590,37,37,,1.4,,0.0428265,0.0503027,0.0508395,(281),2019-10-08T18:16:10.590000Z,,,,,,,,
123813,201910091457.0,22498.0,33.4126,35.2324,11.3462,10/09/2019 (282) 14:59:16.550,18,18,,1.9,,0.341383,0.411036,0.423395,(282),2019-10-09T14:59:16.550000Z,,,,,,,,
123814,201910091947.0,22499.0,27.8084,34.2598,0.0,10/09/2019 (282) 19:48:28.530,12,12,,2.6,,1.72816,0.452967,2.01069,(282),2019-10-09T19:48:28.530000Z,,,,,,,,
123815,201910100017.0,22500.0,33.0319,34.2994,46.4328,10/10/2019 (283)  0:18:29.200,35,35,,2.1,,0.317582,0.310003,0.376641,(283),2019-10-10T00:18:29.200000Z,,,,,,,,
123816,201910101850.0,22501.0,33.0723,35.5661,0.0,10/10/2019 (283) 18:53:35.640,11,11,,0.7,,0.0427636,0.0806856,0.0776683,(283),2019-10-10T18:53:35.640000Z,,,,,,,,
123817,201910102142.0,22502.0,31.5088,35.5224,21.8378,10/10/2019 (283) 21:43:29.440,24,24,,1.6,,0.127959,0.225358,0.137543,(283),2019-10-10T21:43:29.440000Z,,,,,,,,
123818,201910102206.0,22503.0,31.7083,35.6862,0.5884,10/10/2019 (283) 22:08:29.070,14,14,,,,0.133229,0.181953,0.22307,(283),2019-10-10T22:08:29.070000Z,,,,,,,,
123819,201910102329.0,22504.0,32.4299,35.5683,17.9124,10/10/2019 (283) 23:30:37.620,53,53,,1.6,,0.169597,0.181187,0.138923,(283),2019-10-10T23:30:37.620000Z,,,,,,,,
123820,201910111445.0,22505.0,31.5173,35.5131,21.8341,10/11/2019 (284) 14:46:32.930,38,38,,2.0,,0.2078,0.21946,0.13724,(284),2019-10-11T14:46:32.930000Z,,,,,,,,
123821,201910131937.0,22506.0,33.6505,35.4817,5.5892,10/13/2019 (286) 19:39:21.690,14,14,,1.7,,0.203488,0.211297,0.275968,(286),2019-10-13T19:39:21.690000Z,,,,,,,,
123822,201910140052.0,22507.0,33.3825,34.5381,25.4436,10/14/2019 (287)  0:53:40.750,13,13,,1.6,,0.267701,0.340713,0.344841,(287),2019-10-14T00:53:40.750000Z,,,,,,,,
123823,201910141255.0,22508.0,31.4941,35.5416,14.3242,10/14/2019 (287) 12:56:30.590,50,50,,2.9,2.8,0.088047,0.0902452,0.11083,(287),2019-10-14T12:56:30.590000Z,,,,,,,,
123824,201910141318.0,22509.0,31.5076,35.525,13.7816,10/14/2019 (287) 13:19:16.030,48,48,,2.2,,0.101238,0.0474146,0.0827724,(287),2019-10-14T13:19:16.030000Z,,,,,,,,
123825,201910141554.0,22510.0,31.5074,35.5141,16.9012,10/14/2019 (287) 15:55:43.550,44,44,,3.0,,0.108515,0.0877046,0.198845,(287),2019-10-14T15:55:43.550000Z,,,,,,,,
123826,201910141559.0,22511.0,31.5005,35.5176,13.3212,10/14/2019 (287) 16:00:55.750,42,42,,2.1,,0.108825,0.0992065,0.18071,(287),2019-10-14T16:00:55.750000Z,,,,,,,,
123827,201910141753.0,22512.0,31.4985,35.5282,14.4872,10/14/2019 (287) 17:54:59.470,44,44,,2.2,,0.115638,0.176966,0.190629,(287),2019-10-14T17:54:59.470000Z,,,,,,,,
123828,201910141928.0,22513.0,30.3982,35.3036,9.7379,10/14/2019 (287) 19:30:10.280,10,10,,1.1,,0.0951941,0.125376,0.169404,(287),2019-10-14T19:30:10.280000Z,,,,,,,,
123829,201910150103.0,22514.0,34.4146,37.2794,12.5003,10/15/2019 (288)  1:03:02.750,18,18,,2.0,,0.8939,0.693793,0.39506,(288),2019-10-15T01:03:02.750000Z,,,,,,,,
123831,201910151907.0,22515.0,33.7155,35.8706,2.1341,10/15/2019 (288) 19:08:10.130,16,16,,1.6,,0.286431,0.126708,0.32271,(288),2019-10-15T19:08:10.130000Z,,,,,,,,
123832,201910151915.0,22516.0,32.9919,35.6034,16.6838,10/15/2019 (288) 19:15:58.420,35,35,,1.6,,0.159879,0.177299,0.116681,(288),2019-10-15T19:15:58.420000Z,,,,,,,,
123833,201910160328.0,22517.0,31.4343,35.3162,17.6936,10/16/2019 (289)  3:29:33.010,12,12,,1.1,,0.071061,0.115049,0.0937421,(289),2019-10-16T03:29:33.010000Z,,,,,,,,
123834,201910171308.0,22518.0,33.2808,34.8254,5.753,10/17/2019 (290) 13:09:43.240,19,19,,1.9,,0.162447,0.244367,0.248755,(290),2019-10-17T13:09:43.240000Z,,,,,,,,
123835,201910172127.0,22519.0,32.7994,35.5644,0.8128,10/17/2019 (290) 21:28:49.140,27,27,,1.2,,0.03317,0.0360004,0.0992853,(290),2019-10-17T21:28:49.140000Z,,,,,,,,
123836,201910181045.0,22520.0,34.5797,33.1503,36.0076,10/18/2019 (291) 10:46:06.980,40,40,,3.5,3.5,0.206039,1.07582,1.17873,(291),2019-10-18T10:46:06.980000Z,,,,,,,,
123837,201910181410.0,22521.0,33.024,35.6227,13.8497,10/18/2019 (291) 14:12:23.240,23,23,,1.3,,0.0696494,0.0771693,0.0833904,(291),2019-10-18T14:12:23.240000Z,,,,,,,,
123838,201910181829.0,22522.0,33.1256,35.6228,16.1569,10/18/2019 (291) 18:31:43.850,23,23,,1.4,,0.0756869,0.111679,0.13276,(291),2019-10-18T18:31:43.850000Z,,,,,,,,
123839,201910210104.0,22523.0,32.3888,35.4235,18.2391,10/21/2019 (294)  1:06:00.230,26,26,,1.1,,0.172815,0.212245,0.0593897,(294),2019-10-21T01:06:00.230000Z,,,,,,,,
123840,201910210308.0,22524.0,33.5895,35.7695,0.7987,10/21/2019 (294)  3:10:19.810,6,6,,1.3,,0.350027,0.404468,0.3739,(294),2019-10-21T03:10:19.810000Z,,,,,,,,
123841,201910210313.0,22525.0,33.5812,35.8046,0.4957,10/21/2019 (294)  3:14:27.860,8,8,,1.3,,0.208707,0.406044,0.154492,(294),2019-10-21T03:14:27.860000Z,,,,,,,,
123842,201910211739.0,22526.0,33.9078,35.9086,2.267,10/21/2019 (294) 17:40:49.770,17,17,,2.4,,0.664197,0.716704,0.900147,(294),2019-10-21T17:40:49.770000Z,,,,,,,,
123843,201910220610.0,22527.0,30.3151,35.2579,7.8078,10/22/2019 (295)  6:10:50.200,6,6,,1.8,,0.107372,0.156136,0.191052,(295),2019-10-22T06:10:50.200000Z,,,,,,,,
123844,201910222105.0,22528.0,34.2289,36.6906,12.9242,10/22/2019 (295) 21:06:37.940,21,21,,2.2,,0.514139,0.537497,0.57769,(295),2019-10-22T21:06:37.940000Z,,,,,,,,
123845,201910232056.0,22529.0,33.323,35.4079,7.2792,10/23/2019 (296) 20:57:29.140,37,37,,1.9,,0.163925,0.170443,0.1166,(296),2019-10-23T20:57:29.140000Z,,,,,,,,
123846,201910232116.0,22530.0,33.2326,35.7806,8.5664,10/23/2019 (296) 21:18:02.860,22,22,,1.5,,0.102259,0.131533,0.070418,(296),2019-10-23T21:18:02.860000Z,,,,,,,,
123847,201910240113.0,22531.0,31.3942,35.4495,0.6026,10/24/2019 (297)  1:16:21.030,10,10,,1.3,,0.0592257,0.0897904,0.100304,(297),2019-10-24T01:16:21.030000Z,,,,,,,,
123848,201910260324.0,22532.0,33.0061,36.7875,7.2596,10/26/2019 (299)  3:25:41.680,7,7,,1.4,,0.87159,0.908129,1.08871,(299),2019-10-26T03:25:41.680000Z,,,,,,,,
123849,201910270327.0,22533.0,33.0715,35.967,5.5499,10/27/2019 (300)  3:29:16.100,28,28,,1.5,,0.176143,0.283823,0.2856,(300),2019-10-27T03:29:16.100000Z,,,,,,,,
123850,201910270831.0,22534.0,33.0891,35.6171,20.3484,10/27/2019 (300)  8:33:32.840,25,25,,1.5,,0.0455741,0.216144,0.212122,(300),2019-10-27T08:33:32.840000Z,,,,,,,,
123851,201910280045.0,22535.0,33.3425,35.6004,7.5889,10/28/2019 (301)  0:46:44.670,19,19,,1.3,,0.1031,0.134568,0.158883,(301),2019-10-28T00:46:44.670000Z,,,,,,,,
123852,201910281235.0,22536.0,29.8332,34.5332,9.8083,10/28/2019 (301) 12:36:02.080,18,18,,1.9,,0.337901,0.343869,0.238334,(301),2019-10-28T12:36:02.080000Z,,,,,,,,
123853,201910282358.0,22537.0,33.2788,35.6095,0.2332,10/29/2019 (302)  0:00:55.940,9,9,,0.9,,0.0428783,0.0565927,0.0759105,(302),2019-10-29T00:00:55.940000Z,,,,,,,,
123854,201910300054.0,22538.0,32.4123,35.5693,11.6978,10/30/2019 (303)  0:56:11.570,47,47,,1.6,,0.0508948,0.122068,0.151943,(303),2019-10-30T00:56:11.570000Z,,,,,,,,
123855,201910301345.0,22539.0,33.5455,35.4049,8.7954,10/30/2019 (303) 13:48:35.820,10,10,,1.7,,0.18078,0.182269,0.232552,(303),2019-10-30T13:48:35.820000Z,,,,,,,,
123856,201910310024.0,22540.0,32.3969,35.5203,21.4759,10/31/2019 (304)  0:26:10.960,33,33,,1.4,,0.189765,0.226844,0.103627,(304),2019-10-31T00:26:10.960000Z,,,,,,,,
